getID,getDtDef,getIsFirstClassConcept,getIsSpecialCase,getMsItemKindString,getInheritedDtDef,getInheritedMsItemKindString(),
4232,page-margins,true,false,xs:element,page-margins,xs:complexType,
4251,millimeters,true,false,xs:element,millimeters,xs:simpleType,
4254,tenths,true,false,xs:element,tenths,xs:simpleType,
4262,staff-distance,true,false,xs:element,tenths,xs:simpleType,
4274,left-divider,true,false,xs:element,empty-print-object-style-align,xs:complexType,
4277,right-divider,true,false,xs:element,empty-print-object-style-align,xs:complexType,
4285,system-margins,true,false,xs:element,system-margins,xs:complexType,
4289,system-distance,true,false,xs:element,tenths,xs:simpleType,
4293,top-system-distance,true,false,xs:element,tenths,xs:simpleType,
4297,system-dividers,true,false,xs:element,system-dividers,xs:complexType,
4384,accent,true,false,xs:element,empty-placement,xs:complexType,
4389,strong-accent,true,false,xs:element,strong-accent,xs:complexType,
4394,staccato,true,false,xs:element,empty-placement,xs:complexType,
4399,tenuto,true,false,xs:element,empty-placement,xs:complexType,
4404,detached-legato,true,false,xs:element,empty-placement,xs:complexType,
4409,staccatissimo,true,false,xs:element,empty-placement,xs:complexType,
4414,spiccato,true,false,xs:element,empty-placement,xs:complexType,
4419,scoop,true,false,xs:element,empty-line,xs:complexType,
4424,plop,true,false,xs:element,empty-line,xs:complexType,
4429,doit,true,false,xs:element,empty-line,xs:complexType,
4434,falloff,true,false,xs:element,empty-line,xs:complexType,
4439,breath-mark,true,false,xs:element,breath-mark,xs:complexType,
4442,caesura,true,false,xs:element,empty-placement,xs:complexType,
4447,stress,true,false,xs:element,empty-placement,xs:complexType,
4452,unstress,true,false,xs:element,empty-placement,xs:complexType,
4457,other-articulation,true,false,xs:element,placement-text,xs:complexType,
4468,arrow-direction,true,false,xs:element,arrow-direction,xs:simpleType,
4471,arrow-style,true,false,xs:element,arrow-style,xs:simpleType,
4475,circular-arrow,true,false,xs:element,circular-arrow,xs:simpleType,
4515,bend-alter,true,false,xs:element,semitones,xs:simpleType,
4522,pre-bend,true,false,xs:element,empty,xs:complexType,
4527,release,true,false,xs:element,empty,xs:complexType,
4532,with-bar,true,false,xs:element,placement-text,xs:complexType,
4581,prefix,true,false,xs:element,style-text,xs:complexType,
4587,figure-number,true,false,xs:element,style-text,xs:complexType,
4593,suffix,true,false,xs:element,style-text,xs:complexType,
4599,extend,true,false,xs:element,extend,xs:complexType,
4608,figure,true,false,xs:element,figure,xs:complexType,
4710,natural,true,false,xs:element,empty,xs:complexType,
4715,artificial,true,false,xs:element,empty,xs:complexType,
4722,base-pitch,true,false,xs:element,empty,xs:complexType,
4727,touching-pitch,true,false,xs:element,empty,xs:complexType,
4732,sounding-pitch,true,false,xs:element,empty,xs:complexType,
4758,hole-type,true,false,xs:element,xs:string,xs:simpleType,
4764,hole-closed,true,false,xs:element,hole-closed,xs:complexType,
4767,hole-shape,true,false,xs:element,xs:string,xs:simpleType,
4802,syllabic,true,false,xs:element,syllabic,xs:simpleType,
4806,text,true,false,xs:element,text-element-data,xs:complexType,
4814,elision,true,false,xs:element,text-font-color,xs:complexType,
4817,syllabic,true,false,xs:element,syllabic,xs:simpleType,
4821,text,true,false,xs:element,text-element-data,xs:complexType,
4824,extend,true,false,xs:element,extend,xs:complexType,
4828,extend,true,false,xs:element,extend,xs:complexType,
4831,laughing,true,false,xs:element,empty,xs:complexType,
4836,humming,true,false,xs:element,empty,xs:complexType,
4841,end-line,true,false,xs:element,empty,xs:complexType,
4847,end-paragraph,true,false,xs:element,empty,xs:complexType,
4914,tied,true,false,xs:element,tied,xs:complexType,
4917,slur,true,false,xs:element,slur,xs:complexType,
4920,tuplet,true,false,xs:element,tuplet,xs:complexType,
4923,glissando,true,false,xs:element,glissando,xs:complexType,
4926,slide,true,false,xs:element,slide,xs:complexType,
4929,ornaments,true,false,xs:element,ornaments,xs:complexType,
4932,technical,true,false,xs:element,technical,xs:complexType,
4935,articulations,true,false,xs:element,articulations,xs:complexType,
4938,dynamics,true,false,xs:element,dynamics,xs:complexType,
4941,fermata,true,false,xs:element,fermata,xs:complexType,
4944,arpeggiate,true,false,xs:element,arpeggiate,xs:complexType,
4947,non-arpeggiate,true,false,xs:element,non-arpeggiate,xs:complexType,
4950,accidental-mark,true,false,xs:element,accidental-mark,xs:complexType,
4953,other-notation,true,false,xs:element,other-notation,xs:complexType,
4965,grace,true,false,xs:element,grace,xs:complexType,
4970,tie,true,false,xs:element,tie,xs:complexType,
4976,cue,true,false,xs:element,empty,xs:complexType,
4990,tie,true,false,xs:element,tie,xs:complexType,
4995,instrument,true,false,xs:element,instrument,xs:complexType,
5001,type,true,false,xs:element,note-type,xs:complexType,
5005,dot,true,false,xs:element,empty-placement,xs:complexType,
5012,accidental,true,false,xs:element,accidental,xs:complexType,
5016,time-modification,true,false,xs:element,time-modification,xs:complexType,
5020,stem,true,false,xs:element,stem,xs:complexType,
5024,notehead,true,false,xs:element,notehead,xs:complexType,
5028,notehead-text,true,false,xs:element,notehead-text,xs:complexType,
5035,beam,true,false,xs:element,beam,xs:complexType,
5040,notations,true,false,xs:element,notations,xs:complexType,
5045,lyric,true,false,xs:element,lyric,xs:complexType,
5050,play,true,false,xs:element,play,xs:complexType,
5114,display-text,true,false,xs:element,formatted-text,xs:complexType,
5117,accidental-text,true,false,xs:element,accidental-text,xs:complexType,
5128,trill-mark,true,false,xs:element,empty-trill-sound,xs:complexType,
5133,turn,true,false,xs:element,horizontal-turn,xs:complexType,
5138,delayed-turn,true,false,xs:element,horizontal-turn,xs:complexType,
5143,inverted-turn,true,false,xs:element,horizontal-turn,xs:complexType,
5148,delayed-inverted-turn,true,false,xs:element,horizontal-turn,xs:complexType,
5153,vertical-turn,true,false,xs:element,empty-trill-sound,xs:complexType,
5158,shake,true,false,xs:element,empty-trill-sound,xs:complexType,
5163,wavy-line,true,false,xs:element,wavy-line,xs:complexType,
5166,mordent,true,false,xs:element,mordent,xs:complexType,
5171,inverted-mordent,true,false,xs:element,mordent,xs:complexType,
5176,schleifer,true,false,xs:element,empty-placement,xs:complexType,
5181,tremolo,true,false,xs:element,tremolo,xs:complexType,
5184,other-ornament,true,false,xs:element,placement-text,xs:complexType,
5189,accidental-mark,true,false,xs:element,accidental-mark,xs:complexType,
5220,step,true,false,xs:element,step,xs:simpleType,
5223,alter,true,false,xs:element,semitones,xs:simpleType,
5227,octave,true,false,xs:element,octave,xs:simpleType,
5339,up-bow,true,false,xs:element,empty-placement,xs:complexType,
5344,down-bow,true,false,xs:element,empty-placement,xs:complexType,
5349,harmonic,true,false,xs:element,harmonic,xs:complexType,
5352,open-string,true,false,xs:element,empty-placement,xs:complexType,
5357,thumb-position,true,false,xs:element,empty-placement,xs:complexType,
5362,fingering,true,false,xs:element,fingering,xs:complexType,
5365,pluck,true,false,xs:element,placement-text,xs:complexType,
5370,double-tongue,true,false,xs:element,empty-placement,xs:complexType,
5375,triple-tongue,true,false,xs:element,empty-placement,xs:complexType,
5380,stopped,true,false,xs:element,empty-placement,xs:complexType,
5385,snap-pizzicato,true,false,xs:element,empty-placement,xs:complexType,
5390,fret,true,false,xs:element,fret,xs:complexType,
5393,string,true,false,xs:element,string,xs:restriction,
5396,hammer-on,true,false,xs:element,hammer-on-pull-off,xs:complexType,
5399,pull-off,true,false,xs:element,hammer-on-pull-off,xs:complexType,
5402,bend,true,false,xs:element,bend,xs:complexType,
5405,tap,true,false,xs:element,placement-text,xs:complexType,
5410,heel,true,false,xs:element,heel-toe,xs:complexType,
5413,toe,true,false,xs:element,heel-toe,xs:complexType,
5416,fingernails,true,false,xs:element,empty-placement,xs:complexType,
5421,hole,true,false,xs:element,hole,xs:complexType,
5424,arrow,true,false,xs:element,arrow,xs:complexType,
5427,handbell,true,false,xs:element,handbell,xs:complexType,
5430,other-technical,true,false,xs:element,placement-text,xs:complexType,
5518,actual-notes,true,false,xs:element,xs:nonNegativeInteger,xs:simpleType,
5523,normal-notes,true,false,xs:element,xs:nonNegativeInteger,xs:simpleType,
5530,normal-type,true,false,xs:element,note-type-value,xs:simpleType,
5535,normal-dot,true,false,xs:element,empty,xs:complexType,
5562,tuplet-actual,true,false,xs:element,tuplet-portion,xs:complexType,
5568,tuplet-normal,true,false,xs:element,tuplet-portion,xs:complexType,
5620,tuplet-number,true,false,xs:element,tuplet-number,xs:complexType,
5624,tuplet-type,true,false,xs:element,tuplet-type,xs:complexType,
5628,tuplet-dot,true,false,xs:element,tuplet-dot,xs:complexType,
5657,credit-type,true,false,xs:element,xs:string,xs:simpleType,
5662,link,true,false,xs:element,link,xs:complexType,
5667,bookmark,true,false,xs:element,bookmark,xs:complexType,
5673,credit-image,true,false,xs:element,image,xs:complexType,
5677,credit-words,true,false,xs:element,formatted-text,xs:complexType,
5683,link,true,false,xs:element,link,xs:complexType,
5688,bookmark,true,false,xs:element,bookmark,xs:complexType,
5693,credit-words,true,false,xs:element,formatted-text,xs:complexType,
5704,scaling,true,false,xs:element,scaling,xs:complexType,
